,NectarPesticideInput,NectarSugarConcentrationInput,NectarVolumeInput,StartDay,X_Days,random_seed,paramindex
1344,106.93359375,0.6044921875,2563.4765625,0.0,365.0,688.4872417043564,1345.0
1345,896.97265625,0.6044921875,2563.4765625,0.0,365.0,9494.331794410919,1346.0
1346,106.93359375,0.2626953125,2563.4765625,0.0,365.0,3041.769274870163,1347.0
1347,106.93359375,0.6044921875,5512.6953125,0.0,365.0,2608.280014726706,1348.0
1348,106.93359375,0.2626953125,5512.6953125,0.0,365.0,536.5403940008262,1349.0
1349,896.97265625,0.6044921875,5512.6953125,0.0,365.0,9043.512116773023,1350.0
1350,896.97265625,0.2626953125,2563.4765625,0.0,365.0,8653.083132756661,1351.0
1351,896.97265625,0.2626953125,5512.6953125,0.0,365.0,9433.357404280283,1352.0
1352,606.93359375,1.6044921875,7563.4765625,0.0,365.0,403.1327705711807,1353.0
1353,396.97265625,1.6044921875,7563.4765625,0.0,365.0,3660.371613532565,1354.0
1354,606.93359375,1.2626953125,7563.4765625,0.0,365.0,4029.713137187305,1355.0
1355,606.93359375,1.6044921875,512.6953125,0.0,365.0,7576.34752195332,1356.0
1356,606.93359375,1.2626953125,512.6953125,0.0,365.0,2591.0141116091536,1357.0
1357,396.97265625,1.6044921875,512.6953125,0.0,365.0,5733.286150085558,1358.0
1358,396.97265625,1.2626953125,7563.4765625,0.0,365.0,9389.46335242223,1359.0
1359,396.97265625,1.2626953125,512.6953125,0.0,365.0,1224.0264367687914,1360.0
1360,856.93359375,0.1044921875,63.4765625,0.0,365.0,7679.494961822972,1361.0
1361,646.97265625,0.1044921875,63.4765625,0.0,365.0,1238.9486181117304,1362.0
1362,856.93359375,1.7626953125,63.4765625,0.0,365.0,2624.1230205633415,1363.0
1363,856.93359375,0.1044921875,3012.6953125,0.0,365.0,3816.1709826605684,1364.0
1364,856.93359375,1.7626953125,3012.6953125,0.0,365.0,8320.084345952515,1365.0
1365,646.97265625,0.1044921875,3012.6953125,0.0,365.0,5090.671496477524,1366.0
1366,646.97265625,1.7626953125,63.4765625,0.0,365.0,2274.9717237299783,1367.0
1367,646.97265625,1.7626953125,3012.6953125,0.0,365.0,3565.260764465047,1368.0
1368,356.93359375,1.1044921875,5063.4765625,0.0,365.0,4659.956787420413,1369.0
1369,146.97265625,1.1044921875,5063.4765625,0.0,365.0,1211.9105850695123,1370.0
1370,356.93359375,0.7626953125,5063.4765625,0.0,365.0,1619.7437909576718,1371.0
1371,356.93359375,1.1044921875,8012.6953125,0.0,365.0,20.283776660807717,1372.0
1372,356.93359375,0.7626953125,8012.6953125,0.0,365.0,4438.821296128302,1373.0
1373,146.97265625,1.1044921875,8012.6953125,0.0,365.0,6954.121957652932,1374.0
1374,146.97265625,0.7626953125,5063.4765625,0.0,365.0,2042.0721631665583,1375.0
1375,146.97265625,0.7626953125,8012.6953125,0.0,365.0,5566.1023096985155,1376.0
1376,481.93359375,0.3544921875,8813.4765625,0.0,365.0,1588.944010828771,1377.0
1377,21.97265625,0.3544921875,8813.4765625,0.0,365.0,5530.651136448342,1378.0
1378,481.93359375,0.5126953125,8813.4765625,0.0,365.0,4721.058087587129,1379.0
1379,481.93359375,0.3544921875,6762.6953125,0.0,365.0,7765.233641851959,1380.0
1380,481.93359375,0.5126953125,6762.6953125,0.0,365.0,5393.651618262051,1381.0
1381,21.97265625,0.3544921875,6762.6953125,0.0,365.0,3614.708461885936,1382.0
1382,21.97265625,0.5126953125,8813.4765625,0.0,365.0,5953.212824399449,1383.0
1383,21.97265625,0.5126953125,6762.6953125,0.0,365.0,2040.3339811570886,1384.0
1384,981.93359375,1.3544921875,3813.4765625,0.0,365.0,7906.7109246171185,1385.0
1385,521.97265625,1.3544921875,3813.4765625,0.0,365.0,9967.574891984928,1386.0
1386,981.93359375,1.5126953125,3813.4765625,0.0,365.0,3692.9926088347465,1387.0
1387,981.93359375,1.3544921875,1762.6953125,0.0,365.0,9708.425738075772,1388.0
1388,981.93359375,1.5126953125,1762.6953125,0.0,365.0,9557.16389066102,1389.0
1389,521.97265625,1.3544921875,1762.6953125,0.0,365.0,6440.192396851227,1390.0
1390,521.97265625,1.5126953125,3813.4765625,0.0,365.0,9116.911160518579,1391.0
1391,521.97265625,1.5126953125,1762.6953125,0.0,365.0,2058.74294111549,1392.0
1392,731.93359375,0.8544921875,6313.4765625,0.0,365.0,4025.9529058965636,1393.0
1393,271.97265625,0.8544921875,6313.4765625,0.0,365.0,7333.600589507258,1394.0
1394,731.93359375,1.0126953125,6313.4765625,0.0,365.0,4705.598243879717,1395.0
1395,731.93359375,0.8544921875,4262.6953125,0.0,365.0,4004.608624862833,1396.0
1396,731.93359375,1.0126953125,4262.6953125,0.0,365.0,8720.606686304087,1397.0
1397,271.97265625,0.8544921875,4262.6953125,0.0,365.0,9615.80458415343,1398.0
1398,271.97265625,1.0126953125,6313.4765625,0.0,365.0,972.1897027423631,1399.0
1399,271.97265625,1.0126953125,4262.6953125,0.0,365.0,9403.982689535384,1400.0
1400,231.93359375,1.8544921875,1313.4765625,0.0,365.0,9659.607901686644,1401.0
1401,771.97265625,1.8544921875,1313.4765625,0.0,365.0,4689.773525762558,1402.0
1402,231.93359375,0.0126953125,1313.4765625,0.0,365.0,5192.263678163999,1403.0
1403,231.93359375,1.8544921875,9262.6953125,0.0,365.0,103.00835456770186,1404.0
1404,231.93359375,0.0126953125,9262.6953125,0.0,365.0,3049.3628597908482,1405.0
1405,771.97265625,1.8544921875,9262.6953125,0.0,365.0,6218.938397622001,1406.0
1406,771.97265625,0.0126953125,1313.4765625,0.0,365.0,8098.914834107698,1407.0
1407,771.97265625,0.0126953125,9262.6953125,0.0,365.0,9282.165249444115,1408.0
1408,169.43359375,0.2294921875,6938.4765625,0.0,365.0,439.3180673409036,1409.0
1409,584.47265625,0.2294921875,6938.4765625,0.0,365.0,5633.558494130786,1410.0
1410,169.43359375,1.3876953125,6938.4765625,0.0,365.0,3414.78322354806,1411.0
1411,169.43359375,0.2294921875,8637.6953125,0.0,365.0,4756.037829560242,1412.0
1412,169.43359375,1.3876953125,8637.6953125,0.0,365.0,6062.345884817196,1413.0
1413,584.47265625,0.2294921875,8637.6953125,0.0,365.0,9954.841456498967,1414.0
1414,584.47265625,1.3876953125,6938.4765625,0.0,365.0,2522.846573843203,1415.0
1415,584.47265625,1.3876953125,8637.6953125,0.0,365.0,3165.4763650390682,1416.0
1416,669.43359375,1.2294921875,1938.4765625,0.0,365.0,3426.5669780464514,1417.0
1417,84.47265625,1.2294921875,1938.4765625,0.0,365.0,4896.672424388921,1418.0
1418,669.43359375,0.3876953125,1938.4765625,0.0,365.0,5195.715733295885,1419.0
1419,669.43359375,1.2294921875,3637.6953125,0.0,365.0,1993.676465475892,1420.0
1420,669.43359375,0.3876953125,3637.6953125,0.0,365.0,7695.051087919252,1421.0
1421,84.47265625,1.2294921875,3637.6953125,0.0,365.0,7035.394015376877,1422.0
1422,84.47265625,0.3876953125,1938.4765625,0.0,365.0,8552.439093057974,1423.0
1423,84.47265625,0.3876953125,3637.6953125,0.0,365.0,694.8812641008273,1424.0
1424,919.43359375,0.7294921875,9438.4765625,0.0,365.0,532.7755496526144,1425.0
1425,834.47265625,0.7294921875,9438.4765625,0.0,365.0,520.9120345363993,1426.0
1426,919.43359375,0.8876953125,9438.4765625,0.0,365.0,8469.647198011298,1427.0
1427,919.43359375,0.7294921875,1137.6953125,0.0,365.0,7169.722114048967,1428.0
1428,919.43359375,0.8876953125,1137.6953125,0.0,365.0,2123.9685148066987,1429.0
1429,834.47265625,0.7294921875,1137.6953125,0.0,365.0,440.54443599808366,1430.0
1430,834.47265625,0.8876953125,9438.4765625,0.0,365.0,6130.920221592191,1431.0
1431,834.47265625,0.8876953125,1137.6953125,0.0,365.0,4074.2696514129884,1432.0
1432,419.43359375,1.7294921875,4438.4765625,0.0,365.0,9837.737844908297,1433.0
1433,334.47265625,1.7294921875,4438.4765625,0.0,365.0,6533.830415237058,1434.0
1434,419.43359375,1.8876953125,4438.4765625,0.0,365.0,3254.540289700342,1435.0
1435,419.43359375,1.7294921875,6137.6953125,0.0,365.0,1503.0446870013313,1436.0
1436,419.43359375,1.8876953125,6137.6953125,0.0,365.0,6240.626620476269,1437.0
1437,334.47265625,1.7294921875,6137.6953125,0.0,365.0,9666.6472726164,1438.0
1438,334.47265625,1.8876953125,4438.4765625,0.0,365.0,8352.851761542508,1439.0
1439,334.47265625,1.8876953125,6137.6953125,0.0,365.0,3297.542290544957,1440.0
1440,294.43359375,0.9794921875,688.4765625,0.0,365.0,386.1354051124588,1441.0
1441,459.47265625,0.9794921875,688.4765625,0.0,365.0,6139.321540159378,1442.0
1442,294.43359375,1.6376953125,688.4765625,0.0,365.0,5297.576166952892,1443.0
1443,294.43359375,0.9794921875,9887.6953125,0.0,365.0,3872.6607072241236,1444.0
1444,294.43359375,1.6376953125,9887.6953125,0.0,365.0,3926.7221566383823,1445.0
1445,459.47265625,0.9794921875,9887.6953125,0.0,365.0,4621.586518059061,1446.0
1446,459.47265625,1.6376953125,688.4765625,0.0,365.0,3897.493659274802,1447.0
1447,459.47265625,1.6376953125,9887.6953125,0.0,365.0,7963.214622635871,1448.0
1448,794.43359375,1.9794921875,5688.4765625,0.0,365.0,4373.012909557759,1449.0
1449,959.47265625,1.9794921875,5688.4765625,0.0,365.0,1806.353566224883,1450.0
1450,794.43359375,0.6376953125,5688.4765625,0.0,365.0,3637.517616367879,1451.0
1451,794.43359375,1.9794921875,4887.6953125,0.0,365.0,5100.847448242479,1452.0
1452,794.43359375,0.6376953125,4887.6953125,0.0,365.0,9046.821752776645,1453.0
1453,959.47265625,1.9794921875,4887.6953125,0.0,365.0,6698.807911405371,1454.0
1454,959.47265625,0.6376953125,5688.4765625,0.0,365.0,6070.562989526872,1455.0
1455,959.47265625,0.6376953125,4887.6953125,0.0,365.0,5836.053954033911,1456.0
1456,544.43359375,0.4794921875,3188.4765625,0.0,365.0,2720.2304375456797,1457.0
1457,209.47265625,0.4794921875,3188.4765625,0.0,365.0,41.60083847133511,1458.0
1458,544.43359375,0.1376953125,3188.4765625,0.0,365.0,1516.3489057170198,1459.0
1459,544.43359375,0.4794921875,2387.6953125,0.0,365.0,4902.600432538219,1460.0
1460,544.43359375,0.1376953125,2387.6953125,0.0,365.0,924.6452787881609,1461.0
1461,209.47265625,0.4794921875,2387.6953125,0.0,365.0,9834.111289251703,1462.0
1462,209.47265625,0.1376953125,3188.4765625,0.0,365.0,4036.8998665466347,1463.0
1463,209.47265625,0.1376953125,2387.6953125,0.0,365.0,4962.046352533286,1464.0
1464,44.43359375,1.4794921875,8188.4765625,0.0,365.0,3021.250665818189,1465.0
1465,709.47265625,1.4794921875,8188.4765625,0.0,365.0,4423.8502390441345,1466.0
1466,44.43359375,1.1376953125,8188.4765625,0.0,365.0,9139.051140171594,1467.0
1467,44.43359375,1.4794921875,7387.6953125,0.0,365.0,8264.737629103534,1468.0
1468,44.43359375,1.1376953125,7387.6953125,0.0,365.0,4499.537838194723,1469.0
1469,709.47265625,1.4794921875,7387.6953125,0.0,365.0,1868.927229807944,1470.0
1470,709.47265625,1.1376953125,8188.4765625,0.0,365.0,2898.8854953603704,1471.0
1471,709.47265625,1.1376953125,7387.6953125,0.0,365.0,7858.863538470306,1472.0
1472,60.05859375,0.8857421875,5532.2265625,0.0,365.0,38.8216735682656,1473.0
1473,756.34765625,0.8857421875,5532.2265625,0.0,365.0,2748.760143155128,1474.0
1474,60.05859375,0.6064453125,5532.2265625,0.0,365.0,3013.2834485806416,1475.0
1475,60.05859375,0.8857421875,5981.4453125,0.0,365.0,5237.954843549672,1476.0
1476,60.05859375,0.6064453125,5981.4453125,0.0,365.0,9588.968905433438,1477.0
1477,756.34765625,0.8857421875,5981.4453125,0.0,365.0,7625.10445719101,1478.0
1478,756.34765625,0.6064453125,5532.2265625,0.0,365.0,5764.100068528576,1479.0
1479,756.34765625,0.6064453125,5981.4453125,0.0,365.0,3544.4845454629935,1480.0
1480,560.05859375,1.8857421875,532.2265625,0.0,365.0,9326.143377628703,1481.0
1481,256.34765625,1.8857421875,532.2265625,0.0,365.0,5735.009506938488,1482.0
1482,560.05859375,1.6064453125,532.2265625,0.0,365.0,3188.8359809485178,1483.0
1483,560.05859375,1.8857421875,981.4453125,0.0,365.0,1795.3491496136687,1484.0
1484,560.05859375,1.6064453125,981.4453125,0.0,365.0,9588.829446979962,1485.0
1485,256.34765625,1.8857421875,981.4453125,0.0,365.0,2651.0193959254357,1486.0
1486,256.34765625,1.6064453125,532.2265625,0.0,365.0,7595.002524443478,1487.0
1487,256.34765625,1.6064453125,981.4453125,0.0,365.0,3308.524404125667,1488.0
1488,810.05859375,0.3857421875,8032.2265625,0.0,365.0,2654.2125157770047,1489.0
1489,506.34765625,0.3857421875,8032.2265625,0.0,365.0,8332.880675043963,1490.0
1490,810.05859375,1.1064453125,8032.2265625,0.0,365.0,4537.959137653816,1491.0
1491,810.05859375,0.3857421875,3481.4453125,0.0,365.0,8945.447534722534,1492.0
1492,810.05859375,1.1064453125,3481.4453125,0.0,365.0,3803.383674521611,1493.0
1493,506.34765625,0.3857421875,3481.4453125,0.0,365.0,2025.2865634161087,1494.0
1494,506.34765625,1.1064453125,8032.2265625,0.0,365.0,8523.943815015758,1495.0
1495,506.34765625,1.1064453125,3481.4453125,0.0,365.0,5873.823569747262,1496.0
1496,310.05859375,1.3857421875,3032.2265625,0.0,365.0,625.3359729708429,1497.0
1497,6.34765625,1.3857421875,3032.2265625,0.0,365.0,3040.4515511866703,1498.0
1498,310.05859375,0.1064453125,3032.2265625,0.0,365.0,2074.237856545059,1499.0
1499,310.05859375,1.3857421875,8481.4453125,0.0,365.0,1102.9420659061584,1500.0
1500,310.05859375,0.1064453125,8481.4453125,0.0,365.0,6216.5041388903865,1501.0
1501,6.34765625,1.3857421875,8481.4453125,0.0,365.0,7458.532586906767,1502.0
1502,6.34765625,0.1064453125,3032.2265625,0.0,365.0,5815.312404249148,1503.0
1503,6.34765625,0.1064453125,8481.4453125,0.0,365.0,7837.61597389807,1504.0
1504,435.05859375,0.1357421875,1782.2265625,0.0,365.0,4733.967644797347,1505.0
1505,131.34765625,0.1357421875,1782.2265625,0.0,365.0,9883.39184102114,1506.0
1506,435.05859375,0.3564453125,1782.2265625,0.0,365.0,5463.6961688543115,1507.0
1507,435.05859375,0.1357421875,7231.4453125,0.0,365.0,5408.21164115373,1508.0
1508,435.05859375,0.3564453125,7231.4453125,0.0,365.0,1727.2648859511908,1509.0
1509,131.34765625,0.1357421875,7231.4453125,0.0,365.0,8868.019086568142,1510.0
1510,131.34765625,0.3564453125,1782.2265625,0.0,365.0,872.6496874274858,1511.0
1511,131.34765625,0.3564453125,7231.4453125,0.0,365.0,5637.693900403402,1512.0
1512,935.05859375,1.1357421875,6782.2265625,0.0,365.0,7994.521503673838,1513.0
1513,631.34765625,1.1357421875,6782.2265625,0.0,365.0,283.2277089584812,1514.0
1514,935.05859375,1.3564453125,6782.2265625,0.0,365.0,4341.619231717212,1515.0
1515,935.05859375,1.1357421875,2231.4453125,0.0,365.0,5059.559162056252,1516.0
1516,935.05859375,1.3564453125,2231.4453125,0.0,365.0,9989.827016409376,1517.0
1517,631.34765625,1.1357421875,2231.4453125,0.0,365.0,5024.898887812358,1518.0
1518,631.34765625,1.3564453125,6782.2265625,0.0,365.0,2824.343069912383,1519.0
1519,631.34765625,1.3564453125,2231.4453125,0.0,365.0,9935.88833873629,1520.0
1520,685.05859375,0.6357421875,4282.2265625,0.0,365.0,6277.237077333053,1521.0
1521,381.34765625,0.6357421875,4282.2265625,0.0,365.0,555.45233885269,1522.0
1522,685.05859375,1.8564453125,4282.2265625,0.0,365.0,926.9576509342959,1523.0
1523,685.05859375,0.6357421875,4731.4453125,0.0,365.0,1250.052587260082,1524.0
1524,685.05859375,1.8564453125,4731.4453125,0.0,365.0,5802.81894665529,1525.0
1525,381.34765625,0.6357421875,4731.4453125,0.0,365.0,7397.0374567692925,1526.0
1526,381.34765625,1.8564453125,4282.2265625,0.0,365.0,1368.7519374252888,1527.0
1527,381.34765625,1.8564453125,4731.4453125,0.0,365.0,8409.323596271208,1528.0
1528,185.05859375,1.6357421875,9282.2265625,0.0,365.0,6810.955916540482,1529.0
1529,881.34765625,1.6357421875,9282.2265625,0.0,365.0,4973.300767054899,1530.0
1530,185.05859375,0.8564453125,9282.2265625,0.0,365.0,1057.5469749035215,1531.0
1531,185.05859375,1.6357421875,9731.4453125,0.0,365.0,706.7291921860242,1532.0
1532,185.05859375,0.8564453125,9731.4453125,0.0,365.0,7417.443957937432,1533.0
1533,881.34765625,1.6357421875,9731.4453125,0.0,365.0,6417.8266224625295,1534.0
1534,881.34765625,0.8564453125,9282.2265625,0.0,365.0,2996.5228489353444,1535.0
1535,881.34765625,0.8564453125,9731.4453125,0.0,365.0,5844.192878827148,1536.0
1536,247.55859375,0.2607421875,4907.2265625,0.0,365.0,8990.283071826521,1537.0
1537,693.84765625,0.2607421875,4907.2265625,0.0,365.0,9826.870854697925,1538.0
1538,247.55859375,1.7314453125,4907.2265625,0.0,365.0,7991.625593323989,1539.0
1539,247.55859375,0.2607421875,7856.4453125,0.0,365.0,5597.613071298873,1540.0
1540,247.55859375,1.7314453125,7856.4453125,0.0,365.0,2176.249176749647,1541.0
1541,693.84765625,0.2607421875,7856.4453125,0.0,365.0,831.4674326693528,1542.0
1542,693.84765625,1.7314453125,4907.2265625,0.0,365.0,1633.7137254042555,1543.0
1543,693.84765625,1.7314453125,7856.4453125,0.0,365.0,5673.578795628631,1544.0
1544,747.55859375,1.2607421875,9907.2265625,0.0,365.0,9264.81324793212,1545.0
1545,193.84765625,1.2607421875,9907.2265625,0.0,365.0,5549.287450297572,1546.0
1546,747.55859375,0.7314453125,9907.2265625,0.0,365.0,7417.801610901349,1547.0
1547,747.55859375,1.2607421875,2856.4453125,0.0,365.0,4569.367366538919,1548.0
1548,747.55859375,0.7314453125,2856.4453125,0.0,365.0,650.2795935875572,1549.0
1549,193.84765625,1.2607421875,2856.4453125,0.0,365.0,1781.5270374387671,1550.0
1550,193.84765625,0.7314453125,9907.2265625,0.0,365.0,3641.9000748754615,1551.0
1551,193.84765625,0.7314453125,2856.4453125,0.0,365.0,4522.5078631789365,1552.0
1552,997.55859375,0.7607421875,2407.2265625,0.0,365.0,4988.1216769760995,1553.0
1553,943.84765625,0.7607421875,2407.2265625,0.0,365.0,5174.153933340341,1554.0
1554,997.55859375,0.2314453125,2407.2265625,0.0,365.0,2023.1123874851276,1555.0
1555,997.55859375,0.7607421875,356.4453125,0.0,365.0,8623.277632936375,1556.0
1556,997.55859375,0.2314453125,356.4453125,0.0,365.0,8435.513330961841,1557.0
1557,943.84765625,0.7607421875,356.4453125,0.0,365.0,8081.487176115366,1558.0
1558,943.84765625,0.2314453125,2407.2265625,0.0,365.0,7266.619750060086,1559.0
1559,943.84765625,0.2314453125,356.4453125,0.0,365.0,7579.498793069719,1560.0
1560,497.55859375,1.7607421875,7407.2265625,0.0,365.0,3876.647509753801,1561.0
1561,443.84765625,1.7607421875,7407.2265625,0.0,365.0,4135.253091457477,1562.0
1562,497.55859375,1.2314453125,7407.2265625,0.0,365.0,8603.044288529385,1563.0
1563,497.55859375,1.7607421875,5356.4453125,0.0,365.0,4511.963053531131,1564.0
1564,497.55859375,1.2314453125,5356.4453125,0.0,365.0,6843.885760017575,1565.0
1565,443.84765625,1.7607421875,5356.4453125,0.0,365.0,6078.599767071643,1566.0
1566,443.84765625,1.2314453125,7407.2265625,0.0,365.0,6844.6548508314845,1567.0
1567,443.84765625,1.2314453125,5356.4453125,0.0,365.0,5972.003697238115,1568.0
1568,372.55859375,0.5107421875,8657.2265625,0.0,365.0,3317.8839237305547,1569.0
1569,318.84765625,0.5107421875,8657.2265625,0.0,365.0,9686.447331561065,1570.0
1570,372.55859375,1.4814453125,8657.2265625,0.0,365.0,88.27176453532704,1571.0
1571,372.55859375,0.5107421875,9106.4453125,0.0,365.0,3750.2868576581373,1572.0
1572,372.55859375,1.4814453125,9106.4453125,0.0,365.0,1521.2268525084228,1573.0
1573,318.84765625,0.5107421875,9106.4453125,0.0,365.0,3882.6686435250404,1574.0
1574,318.84765625,1.4814453125,8657.2265625,0.0,365.0,2884.1005746420387,1575.0
1575,318.84765625,1.4814453125,9106.4453125,0.0,365.0,8859.778683732555,1576.0
1576,872.55859375,1.5107421875,3657.2265625,0.0,365.0,6203.144006873628,1577.0
1577,818.84765625,1.5107421875,3657.2265625,0.0,365.0,3814.243179257778,1578.0
1578,872.55859375,0.4814453125,3657.2265625,0.0,365.0,2059.5002973479536,1579.0
1579,872.55859375,1.5107421875,4106.4453125,0.0,365.0,2342.7026118591666,1580.0
1580,872.55859375,0.4814453125,4106.4453125,0.0,365.0,2882.5794559987607,1581.0
1581,818.84765625,1.5107421875,4106.4453125,0.0,365.0,3121.877417714769,1582.0
1582,818.84765625,0.4814453125,3657.2265625,0.0,365.0,1263.1398994903698,1583.0
1583,818.84765625,0.4814453125,4106.4453125,0.0,365.0,8245.198453227398,1584.0
1584,622.55859375,0.0107421875,6157.2265625,0.0,365.0,2758.484039904834,1585.0
1585,68.84765625,0.0107421875,6157.2265625,0.0,365.0,2916.58883750886,1586.0
1586,622.55859375,0.9814453125,6157.2265625,0.0,365.0,5890.022883855103,1587.0
1587,622.55859375,0.0107421875,1606.4453125,0.0,365.0,8222.906115324053,1588.0
1588,622.55859375,0.9814453125,1606.4453125,0.0,365.0,4702.498931535106,1589.0
1589,68.84765625,0.0107421875,1606.4453125,0.0,365.0,2413.1026756095653,1590.0
1590,68.84765625,0.9814453125,6157.2265625,0.0,365.0,2146.1132270474136,1591.0
1591,68.84765625,0.9814453125,1606.4453125,0.0,365.0,6367.42675924506,1592.0
1592,122.55859375,1.0107421875,1157.2265625,0.0,365.0,9061.149878140917,1593.0
1593,568.84765625,1.0107421875,1157.2265625,0.0,365.0,866.5866725472704,1594.0
1594,122.55859375,1.9814453125,1157.2265625,0.0,365.0,4090.515750875948,1595.0
1595,122.55859375,1.0107421875,6606.4453125,0.0,365.0,977.3026297300913,1596.0
1596,122.55859375,1.9814453125,6606.4453125,0.0,365.0,9769.490205050542,1597.0
1597,568.84765625,1.0107421875,6606.4453125,0.0,365.0,5331.065279993261,1598.0
1598,568.84765625,1.9814453125,1157.2265625,0.0,365.0,8524.632075159556,1599.0
1599,568.84765625,1.9814453125,6606.4453125,0.0,365.0,7600.501329647077,1600.0
1600,91.30859375,0.0732421875,9594.7265625,0.0,365.0,2972.5492857514146,1601.0
1601,412.59765625,0.0732421875,9594.7265625,0.0,365.0,1197.5894808000576,1602.0
1602,91.30859375,0.0439453125,9594.7265625,0.0,365.0,6686.72342983682,1603.0
1603,91.30859375,0.0732421875,3793.9453125,0.0,365.0,5523.558800610093,1604.0
1604,91.30859375,0.0439453125,3793.9453125,0.0,365.0,5987.249129603297,1605.0
1605,412.59765625,0.0732421875,3793.9453125,0.0,365.0,1648.4303203895533,1606.0
1606,412.59765625,0.0439453125,9594.7265625,0.0,365.0,206.71441609110497,1607.0
1607,412.59765625,0.0439453125,3793.9453125,0.0,365.0,6229.244346036888,1608.0
1608,591.30859375,1.0732421875,4594.7265625,0.0,365.0,2096.777529154781,1609.0
1609,912.59765625,1.0732421875,4594.7265625,0.0,365.0,2229.866086095572,1610.0
1610,591.30859375,1.0439453125,4594.7265625,0.0,365.0,8532.395347950462,1611.0
1611,591.30859375,1.0732421875,8793.9453125,0.0,365.0,6149.18619758873,1612.0
1612,591.30859375,1.0439453125,8793.9453125,0.0,365.0,1060.2006426435862,1613.0
1613,912.59765625,1.0732421875,8793.9453125,0.0,365.0,9967.088452191198,1614.0
1614,912.59765625,1.0439453125,4594.7265625,0.0,365.0,2640.1428506806456,1615.0
1615,912.59765625,1.0439453125,8793.9453125,0.0,365.0,9152.914501196918,1616.0
1616,841.30859375,0.5732421875,7094.7265625,0.0,365.0,6001.402955122634,1617.0
1617,162.59765625,0.5732421875,7094.7265625,0.0,365.0,756.1461040271678,1618.0
1618,841.30859375,1.5439453125,7094.7265625,0.0,365.0,6699.337033479853,1619.0
1619,841.30859375,0.5732421875,6293.9453125,0.0,365.0,5161.4196476493435,1620.0
1620,841.30859375,1.5439453125,6293.9453125,0.0,365.0,1243.7436828383986,1621.0
1621,162.59765625,0.5732421875,6293.9453125,0.0,365.0,7075.83975607879,1622.0
1622,162.59765625,1.5439453125,7094.7265625,0.0,365.0,5482.797092046546,1623.0
1623,162.59765625,1.5439453125,6293.9453125,0.0,365.0,9299.401730447278,1624.0
1624,341.30859375,1.5732421875,2094.7265625,0.0,365.0,1464.5493582212875,1625.0
1625,662.59765625,1.5732421875,2094.7265625,0.0,365.0,3831.9059597854143,1626.0
1626,341.30859375,0.5439453125,2094.7265625,0.0,365.0,1172.5791063105605,1627.0
1627,341.30859375,1.5732421875,1293.9453125,0.0,365.0,900.5833619475256,1628.0
1628,341.30859375,0.5439453125,1293.9453125,0.0,365.0,3960.7479005751034,1629.0
1629,662.59765625,1.5732421875,1293.9453125,0.0,365.0,2033.3046474150096,1630.0
1630,662.59765625,0.5439453125,2094.7265625,0.0,365.0,1612.4541288111882,1631.0
1631,662.59765625,0.5439453125,1293.9453125,0.0,365.0,4324.151340491675,1632.0
1632,466.30859375,0.8232421875,3344.7265625,0.0,365.0,5626.233776978974,1633.0
1633,537.59765625,0.8232421875,3344.7265625,0.0,365.0,2424.516729225287,1634.0
1634,466.30859375,0.7939453125,3344.7265625,0.0,365.0,1604.7842896004638,1635.0
1635,466.30859375,0.8232421875,2543.9453125,0.0,365.0,8415.808506782489,1636.0
1636,466.30859375,0.7939453125,2543.9453125,0.0,365.0,3103.025516504868,1637.0
1637,537.59765625,0.8232421875,2543.9453125,0.0,365.0,6782.930574464598,1638.0
1638,537.59765625,0.7939453125,3344.7265625,0.0,365.0,4149.1403084400545,1639.0
1639,537.59765625,0.7939453125,2543.9453125,0.0,365.0,148.2014287884059,1640.0
1640,966.30859375,1.8232421875,8344.7265625,0.0,365.0,6780.08339427932,1641.0
1641,37.59765625,1.8232421875,8344.7265625,0.0,365.0,8208.271906842534,1642.0
1642,966.30859375,1.7939453125,8344.7265625,0.0,365.0,2841.1551753774033,1643.0
1643,966.30859375,1.8232421875,7543.9453125,0.0,365.0,3610.6098405658295,1644.0
1644,966.30859375,1.7939453125,7543.9453125,0.0,365.0,1500.4851327445167,1645.0
1645,37.59765625,1.8232421875,7543.9453125,0.0,365.0,1274.10007598586,1646.0
1646,37.59765625,1.7939453125,8344.7265625,0.0,365.0,9476.643955286661,1647.0
1647,37.59765625,1.7939453125,7543.9453125,0.0,365.0,4630.562157404573,1648.0
1648,716.30859375,0.3232421875,844.7265625,0.0,365.0,7498.132480877997,1649.0
1649,787.59765625,0.3232421875,844.7265625,0.0,365.0,7919.5910864783245,1650.0
1650,716.30859375,1.2939453125,844.7265625,0.0,365.0,7065.117034293151,1651.0
1651,716.30859375,0.3232421875,5043.9453125,0.0,365.0,292.10483024092457,1652.0
1652,716.30859375,1.2939453125,5043.9453125,0.0,365.0,5324.984365601295,1653.0
1653,787.59765625,0.3232421875,5043.9453125,0.0,365.0,8920.746114193456,1654.0
1654,787.59765625,1.2939453125,844.7265625,0.0,365.0,5556.217617043579,1655.0
1655,787.59765625,1.2939453125,5043.9453125,0.0,365.0,7137.5243971565005,1656.0
1656,216.30859375,1.3232421875,5844.7265625,0.0,365.0,5220.993475148575,1657.0
1657,287.59765625,1.3232421875,5844.7265625,0.0,365.0,5328.590203914957,1658.0
1658,216.30859375,0.2939453125,5844.7265625,0.0,365.0,6776.966799449949,1659.0
